id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,883,0,0
2,0,91,,,,0,0
3,3.555556,3,5,4,0,1,32
4,3.555556,3,2,3,0,1,33
5,3.777778,3,4,5,0,1,32
6,3.777778,3,3,2,0,1,33
7,4,3,5,4,0,1,32
8,4,3,2,3,0,1,33
9,4.222222,3,4,5,0,1,32
10,4.222222,3,3,2,0,1,33
11,4.444444,3,5,4,0,1,32
12,4.444444,3,2,3,0,1,33
13,4.666667,3,4,5,0,1,32
14,4.666667,3,3,1,0,1,33
15,4.888889,3,5,3,0,1,32
16,4.888889,3,1,2,0,1,33
17,5.111111,3,3,4,0,1,32
18,5.111111,3,2,1,0,1,33
19,5.333333,3,4,3,0,1,32
20,5.333333,3,1,2,0,1,33
21,5.777778,3,3,4,0,1,32
22,5.777778,3,2,1,0,1,33
23,6.111111,1,4,4,0,0,0
24,6.166667,1,2,2,0,0,0
25,6.222222,1,4,4,0,0,0
26,6.333333,1,2,2,0,0,0
27,6.555556,1,2,2,0,0,0
28,6.777778,1,2,2,0,0,0
29,6.888889,1,4,4,0,0,0
30,7,1,2,2,0,0,0
31,7.111111,1,4,4,2,0,2
32,7.166667,1,3,5,2,0,2
33,7.555556,1,1,1,2,1,36
34,7.555556,3,3,3,0,1,3
35,7.611111,1,1,2,2,0,36
36,7.777778,1,2,2,1,1,37
37,7.777778,3,5,5,0,1,3
38,7.833333,1,2,1,1,0,37
39,8,3,4,4,2,1,3
40,8,1,1,1,2,1,38
41,8.055556,1,4,5,2,1,3
42,8.055556,1,1,2,2,1,38
43,8.444444,1,1,1,2,1,39
44,8.444444,3,3,3,0,1,4
45,8.5,1,1,2,2,0,39
46,8.666667,1,2,2,1,1,41
47,8.666667,3,5,5,0,1,4
48,8.722222,1,2,1,1,0,41
49,8.888889,3,4,4,2,1,4
50,8.888889,1,1,1,2,1,40
51,8.944444,1,4,5,2,1,4
52,8.944444,1,1,2,2,1,40
53,9.333333,1,3,3,2,1,121
54,9.333333,1,4,4,2,1,122
55,9.555556,1,4,4,1,1,121
56,9.555556,1,5,5,1,1,122
57,9.777778,1,2,2,2,1,121
58,9.777778,1,3,3,2,1,122
59,10,1,3,3,1,1,121
60,10,1,4,4,1,1,122
61,10.222222,1,1,1,2,1,121
62,10.222222,1,2,2,2,1,122
63,10.444444,1,2,2,1,1,121
64,10.444444,1,3,3,1,1,122
65,10.5,1,2,1,1,1,121
66,10.5,1,3,2,1,1,122
67,11.111111,1,1,1,2,1,42
68,11.111111,3,3,3,0,1,5
69,11.166667,1,1,2,2,0,42
70,11.333333,1,2,2,1,1,43
71,11.333333,3,5,5,0,1,5
72,11.388889,1,2,1,1,0,43
73,11.555556,3,4,4,2,1,5
74,11.555556,1,1,1,2,1,44
75,11.611111,1,4,5,2,1,5
76,11.611111,1,1,2,2,1,44
77,12,1,1,1,2,1,45
78,12,3,3,3,0,1,6
79,12.055556,1,1,2,2,0,45
80,12.222222,1,2,2,1,1,46
81,12.222222,3,5,5,0,1,6
82,12.277778,1,2,1,1,0,46
83,12.444444,3,4,4,2,1,6
84,12.444444,1,1,1,2,1,47
85,12.5,1,4,5,2,1,6
86,12.5,1,1,2,2,1,47
87,12.666667,1,5,4,0,0,0
88,12.777778,1,4,3,0,0,0
89,13,1,3,2,0,0,0
90,13.111111,1,2,3,0,0,0
91,13.222222,1,2,1,0,0,0
92,13.555556,1,3,3,2,0,7
93,13.611111,1,3,4,2,0,7
94,13.666667,1,3,5,2,0,7
95,13.777778,1,3,3,1,0,8
96,13.833333,1,3,2,1,0,8
97,13.888889,1,3,1,1,0,8
98,14.222222,1,2,2,0,1,0
99,14.222222,3,4,4,0,1,103
100,14.444444,1,3,1,0,0,0
101,14.666667,1,3,2,0,1,0
102,14.666667,3,5,5,0,1,103
103,14.777778,1,2,3,0,0,0
104,14.888889,1,3,1,0,0,0
105,15.111111,1,4,4,0,1,0
106,15.111111,3,2,2,0,1,104
107,15.333333,1,3,5,0,0,0
108,15.555556,1,3,4,0,1,0
109,15.555556,3,1,1,0,1,104
110,15.666667,1,4,3,0,0,0
111,15.777778,1,3,5,0,0,0
112,16,2,3,2,0,1,0
113,16,2,3,4,0,1,0
114,16.222222,1,3,2,1,1,0
115,16.222222,1,3,4,2,1,0
116,16.333333,1,3,1,0,1,0
117,16.333333,1,3,5,0,1,0
118,16.555556,1,3,2,0,1,0
119,16.555556,1,3,4,0,1,0
120,16.888889,2,3,2,0,1,0
121,16.888889,2,3,4,0,1,0
122,17.333333,2,3,2,0,1,0
123,17.333333,2,3,4,0,1,0
124,17.777778,1,4,4,0,1,0
125,17.777778,3,3,2,0,1,73
126,18,1,3,3,0,1,0
127,18,3,4,1,0,1,73
128,18.222222,1,2,2,0,1,0
129,18.222222,3,3,4,0,1,74
130,18.444444,1,3,3,0,1,0
131,18.444444,3,2,5,0,1,74
132,18.666667,1,4,4,0,1,0
133,18.666667,3,3,2,0,1,75
134,18.888889,1,3,3,0,1,0
135,18.888889,3,4,1,0,1,75
136,19.111111,1,2,2,0,1,0
137,19.111111,3,3,4,0,1,76
138,19.333333,1,3,3,0,1,0
139,19.333333,3,2,5,0,1,76
140,19.555556,3,1,1,0,0,105
141,19.888889,3,1,2,0,1,105
142,19.888889,3,5,5,0,1,106
143,20.222222,3,5,4,0,1,106
144,20.222222,3,1,1,0,1,12
145,20.666667,3,3,2,1,1,12
146,20.666667,1,3,4,2,1,14
147,20.722222,1,4,1,1,1,12
148,20.722222,1,2,5,2,1,14
149,20.888889,1,3,2,1,1,13
150,20.888889,1,3,4,2,1,15
151,20.944444,1,4,1,1,1,13
152,20.944444,1,2,5,2,1,15
153,21.111111,1,3,2,0,0,0
154,21.222222,1,3,4,0,0,0
155,21.333333,1,3,3,0,0,0
156,21.777778,1,3,3,0,0,0
157,22.222222,1,4,4,0,0,0
158,22.333333,1,2,2,0,0,0
159,22.444444,1,4,4,0,0,0
160,22.555556,1,2,2,0,0,0
161,22.666667,2,4,4,0,0,0
162,23.111111,1,4,4,2,1,100
163,23.111111,1,1,1,0,1,0
164,23.166667,1,4,5,2,0,100
165,23.333333,1,2,3,0,0,0
166,23.444444,2,2,1,0,0,0
167,23.777778,1,2,3,0,1,0
168,23.777778,2,2,1,0,1,0
169,24,3,4,4,0,0,99
170,24.444444,3,4,5,0,0,99
171,24.666667,1,1,1,0,0,0
172,24.888889,1,1,1,0,0,0
173,25.111111,1,2,3,0,0,0
174,25.222222,2,2,1,0,0,0
175,25.444444,2,2,1,0,1,0
176,25.444444,1,2,3,0,1,0
177,25.555556,1,2,3,0,0,0
178,25.777778,3,4,4,0,0,101
179,26.222222,3,4,5,0,0,101
180,26.444444,1,1,1,0,0,0
181,26.666667,1,1,1,0,0,0
182,26.888889,1,2,3,0,0,0
183,27,2,2,1,0,0,0
184,27.333333,2,2,1,0,1,0
185,27.333333,1,2,3,0,1,0
186,27.555556,1,5,5,0,0,0
187,27.777778,1,5,4,0,0,0
188,28,1,4,3,0,0,0
189,28.222222,1,3,2,0,0,0
190,28.444444,1,2,3,0,0,0
191,28.777778,1,4,4,0,0,0
192,29.111111,1,1,1,0,0,0
193,29.333333,2,2,1,0,0,0
194,29.777778,2,2,1,0,0,0
195,30,1,4,4,0,0,0
196,30.222222,1,4,4,0,0,0
197,30.333333,1,4,4,0,0,0
198,30.444444,1,2,2,0,0,0
199,30.666667,1,4,4,0,0,0
200,30.888889,1,5,5,0,0,0
201,31.111111,1,2,2,0,0,0
202,31.222222,1,4,4,0,0,0
203,31.333333,1,4,4,0,0,0
204,31.444444,1,2,2,0,0,0
205,31.555556,1,4,4,0,0,0
206,32,3,1,1,0,1,112
207,32,3,2,2,0,1,113
208,32.333333,3,4,4,0,1,112
209,32.333333,3,5,5,0,1,113
210,32.666667,3,1,1,0,1,112
211,32.666667,3,2,2,0,1,113
212,32.888889,3,4,4,1,1,112
213,32.888889,3,5,5,1,1,113
