id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,918,0,0
2,0,91,,,,0,0
3,1.875,1,4,5,0,1,0
4,1.875,1,4,3,1,1,101
5,1.933594,1,4,2,1,0,101
6,1.992188,1,4,1,1,0,101
7,2.226563,1,4,3,1,1,5
8,2.226563,1,4,5,0,1,0
9,2.285156,1,4,2,1,0,5
10,3.75,1,1,2,0,1,0
11,3.75,1,2,4,2,1,1
12,3.808594,1,2,5,2,0,1
13,4.101563,1,1,2,0,1,0
14,4.101563,1,2,4,2,1,2
15,4.160156,1,2,5,2,0,2
16,4.6875,1,3,1,0,1,0
17,4.6875,1,2,4,2,1,3
18,4.746094,1,2,5,2,0,3
19,5.039063,1,3,1,0,1,0
20,5.039063,1,2,4,2,1,4
21,5.097656,1,2,5,2,0,4
22,5.625,1,4,3,1,1,6
23,5.625,1,4,5,0,1,0
24,5.683594,1,4,2,1,0,6
25,5.742188,1,4,1,1,0,6
26,5.976563,1,4,3,1,1,7
27,5.976563,1,4,5,0,1,0
28,6.035156,1,4,2,1,0,7
29,7.5,1,1,2,0,1,0
30,7.5,1,2,4,2,1,8
31,7.558594,1,2,5,2,0,8
32,7.851563,1,1,2,0,1,0
33,7.851563,1,2,4,2,1,9
34,7.910156,1,2,5,2,0,9
35,8.4375,1,2,1,0,1,0
36,8.4375,1,1,3,0,1,0
37,8.554688,1,2,1,0,1,0
38,8.554688,1,1,3,0,1,0
39,8.90625,1,2,1,0,1,0
40,8.90625,1,1,3,0,1,0
41,9.023438,1,2,1,0,1,0
42,9.023438,1,1,3,0,1,0
43,9.375,1,4,3,1,0,93
44,9.433594,1,4,2,1,0,93
45,9.492188,1,4,1,1,0,93
46,9.609375,1,2,4,0,1,0
47,9.609375,1,4,2,0,1,0
48,9.726563,3,5,5,0,0,57
49,9.960938,3,5,4,0,1,57
50,9.960938,1,2,2,0,1,0
51,10.078125,1,2,3,0,0,0
52,10.195313,1,2,2,0,0,0
53,10.3125,1,3,4,0,0,0
54,10.429688,1,4,3,0,0,0
55,10.546875,1,3,4,0,0,0
56,10.664063,1,4,3,0,0,0
57,10.78125,3,5,4,0,0,58
58,11.015625,3,4,5,0,0,58
59,11.25,3,4,4,0,1,58
60,11.25,3,1,1,0,1,61
61,11.484375,3,1,2,0,1,61
62,11.484375,1,2,4,0,1,0
63,11.601563,3,2,2,0,0,62
64,11.835938,3,2,1,0,1,62
65,11.835938,1,2,3,0,1,0
66,11.953125,1,2,2,0,0,0
67,12.070313,1,2,3,0,0,0
68,12.1875,1,2,1,0,0,0
69,12.304688,1,1,2,0,0,0
70,12.421875,1,2,1,0,0,0
71,12.539063,1,1,2,0,0,0
72,12.65625,3,2,1,0,0,63
73,12.890625,3,1,2,0,0,63
74,13.125,3,1,1,0,1,63
75,13.125,3,4,4,0,1,64
76,13.359375,3,4,5,0,1,64
77,13.359375,1,4,2,0,1,0
78,13.476563,3,5,5,0,0,65
79,13.710938,3,5,4,0,1,65
80,13.710938,1,2,2,0,1,0
81,13.828125,1,2,3,0,0,0
82,13.945313,1,2,2,0,0,0
83,14.0625,1,3,4,0,0,0
84,14.179688,1,4,3,0,0,0
85,14.296875,1,3,4,0,0,0
86,14.414063,1,4,3,0,0,0
87,14.53125,3,5,4,0,0,66
88,14.765625,3,4,5,0,0,66
89,15,3,4,4,0,1,66
90,15,3,1,1,0,1,67
91,15.234375,3,1,2,0,1,67
92,15.234375,1,2,4,0,1,0
93,15.351563,3,2,2,0,0,68
94,15.585938,3,2,1,0,1,68
95,15.585938,1,2,3,0,1,0
96,15.703125,1,2,2,0,0,0
97,15.820313,1,2,3,0,0,0
98,15.9375,1,2,1,0,0,0
99,16.054688,1,1,2,0,0,0
100,16.171875,1,2,1,0,0,0
101,16.289063,1,1,2,0,0,0
102,16.40625,1,2,1,0,0,0
103,16.523438,1,3,3,0,0,0
104,16.640625,3,2,2,0,0,69
105,16.875,3,2,1,0,1,69
106,16.875,1,2,3,2,1,94
107,16.933594,1,2,4,2,0,94
108,16.992188,1,2,5,2,0,94
109,17.109375,1,4,2,0,1,0
110,17.109375,1,2,4,0,1,0
111,17.226563,3,5,5,0,0,70
112,17.460938,1,2,2,0,1,0
113,17.460938,3,5,4,0,1,70
114,17.578125,1,2,3,0,0,0
115,17.695313,1,2,2,0,0,0
116,17.8125,1,3,4,0,0,0
117,17.929688,1,4,3,0,0,0
118,18.046875,1,3,4,0,0,0
119,18.164063,1,4,3,0,0,0
120,18.28125,3,5,4,0,0,71
121,18.515625,3,4,5,0,0,71
122,18.75,3,4,4,0,1,71
123,18.75,3,1,1,0,1,72
124,18.984375,3,1,2,0,1,72
125,18.984375,1,2,4,0,1,0
126,19.101563,3,2,2,0,0,73
127,19.335938,3,2,1,0,1,73
128,19.335938,1,2,3,0,1,0
129,19.453125,1,2,2,0,0,0
130,19.570313,1,2,3,0,0,0
131,19.6875,1,2,1,0,0,0
132,19.804688,1,1,2,0,0,0
133,19.921875,1,2,1,0,0,0
134,20.039063,1,1,2,0,0,0
135,20.15625,3,2,1,0,0,74
136,20.390625,3,1,2,0,0,74
137,20.625,3,1,1,0,1,74
138,20.625,3,4,4,0,1,75
139,20.859375,3,4,5,0,1,75
140,20.859375,1,4,3,0,1,0
141,20.976563,3,5,5,0,0,76
142,21.210938,3,5,4,0,1,76
143,21.210938,1,2,2,0,1,0
144,21.328125,1,2,3,0,0,0
145,21.445313,1,2,2,0,0,0
146,21.5625,1,3,4,0,0,0
147,21.679688,1,4,3,0,0,0
148,21.796875,1,3,4,0,0,0
149,21.914063,1,4,3,0,0,0
150,22.03125,3,4,4,0,0,77
151,22.265625,3,4,5,0,1,77
152,22.265625,3,2,2,0,1,78
153,22.5,3,2,1,0,1,78
154,22.5,1,2,3,0,1,0
155,22.617188,1,3,2,0,0,0
156,22.734375,1,2,3,0,0,0
157,22.851563,1,3,2,0,0,0
158,23.203125,1,3,4,0,0,0
159,23.320313,1,4,3,0,0,0
160,23.4375,3,5,4,0,0,79
161,23.554688,1,4,3,0,0,0
162,24.375,3,5,5,0,1,79
163,24.375,1,4,3,1,1,95
164,24.433594,1,4,2,1,0,95
165,24.492188,1,4,1,1,0,95
166,24.726563,1,2,3,0,0,0
167,25.078125,1,2,4,0,0,0
168,25.3125,1,2,5,0,0,0
169,25.664063,1,5,4,0,0,0
170,25.78125,3,5,5,0,0,85
171,26.015625,3,5,2,0,0,85
172,26.25,3,1,1,0,0,86
173,26.484375,3,1,4,0,0,86
174,26.601563,1,2,3,0,0,0
175,26.953125,1,2,4,0,0,0
176,27.1875,1,3,3,1,1,28
177,27.1875,1,2,5,0,1,0
178,27.246094,1,3,2,1,0,28
179,27.539063,1,5,4,0,0,0
180,27.890625,1,5,3,0,0,0
181,28.125,1,1,1,2,1,29
182,28.125,1,5,4,0,1,0
183,28.183594,1,1,2,2,0,29
184,28.476563,1,2,2,0,0,0
185,28.828125,1,2,3,0,0,0
186,29.0625,1,2,5,0,0,0
187,29.414063,1,5,4,0,0,0
188,29.765625,1,5,2,0,0,0
189,30,1,2,2,1,1,30
190,30,1,2,3,0,1,0
191,30.058594,1,2,1,1,0,30
192,30.351563,1,2,4,0,0,0
193,30.703125,1,2,5,0,0,0
194,30.9375,1,5,3,0,1,0
195,30.9375,1,1,1,2,1,96
196,31.054688,1,2,2,2,0,96
197,31.171875,1,3,3,1,0,96
198,31.289063,1,2,2,1,0,96
199,31.40625,1,1,1,2,0,96
200,31.484375,1,2,2,2,0,96
201,31.5625,1,3,3,2,0,96
202,31.640625,1,4,4,1,0,96
203,31.71875,1,3,3,1,0,96
204,31.796875,1,2,2,1,0,96
205,31.875,1,1,1,2,0,96
206,31.933594,1,1,2,2,0,96
207,31.992188,1,1,3,2,0,96
208,32.050781,1,1,4,2,0,96
209,32.226563,1,1,1,0,0,0
210,32.578125,1,2,1,0,0,0
211,32.8125,1,3,3,2,0,80
212,32.871094,1,3,4,2,0,80
213,32.929688,1,2,1,0,0,0
214,32.958984,1,3,5,2,0,80
215,33.28125,1,2,1,0,1,0
216,33.28125,1,4,4,0,1,0
217,33.515625,2,3,3,0,0,0
218,33.75,1,4,1,0,1,0
219,33.75,1,3,3,2,1,87
220,33.808594,1,2,4,2,0,87
221,34.101563,1,2,1,0,1,0
222,34.101563,1,5,5,0,1,0
223,34.453125,1,2,1,0,1,0
224,34.453125,2,4,4,0,1,0
225,34.6875,1,4,4,2,0,88
226,34.746094,1,3,5,2,0,88
227,34.804688,1,2,2,0,0,0
228,34.921875,1,3,1,0,0,0
229,35.15625,1,2,1,0,1,0
230,35.15625,1,3,3,0,1,0
231,35.625,1,4,1,0,1,0
232,35.625,2,4,4,0,1,0
233,35.976563,1,2,1,0,0,0
234,36.328125,1,2,1,0,1,0
235,36.328125,2,4,4,0,1,0
236,36.5625,1,3,3,2,0,31
237,36.621094,1,3,4,2,0,31
238,36.679688,1,2,1,0,0,0
239,36.708984,1,3,5,2,0,31
240,36.914063,1,5,5,0,0,0
241,37.03125,1,1,1,0,1,0
242,37.03125,3,4,4,0,1,89
243,37.5,3,2,2,0,0,90
244,37.96875,3,2,4,0,1,90
245,37.96875,3,1,5,0,1,89
246,38.203125,1,5,5,0,0,0
247,38.320313,1,4,3,0,0,0
248,38.4375,1,4,4,0,0,0
249,38.554688,1,3,2,0,0,0
250,38.671875,1,3,3,0,0,0
251,38.789063,1,2,1,0,0,0
252,38.90625,3,5,3,0,0,32
253,39.375,3,5,5,0,1,32
254,39.375,1,4,3,1,1,100
255,39.433594,1,4,2,1,0,100
256,39.492188,1,5,4,0,1,0
257,39.492188,1,4,1,1,1,100
258,39.609375,1,2,3,0,0,0
259,39.726563,1,5,4,0,0,0
260,40.078125,1,2,3,0,0,0
261,40.195313,1,5,4,0,0,0
262,40.3125,1,2,3,0,0,0
263,40.429688,1,5,4,0,0,0
264,40.78125,1,5,2,0,1,0
265,40.78125,1,2,5,0,1,0
266,40.898438,1,5,4,0,0,0
267,41.015625,1,5,3,0,0,0
268,41.25,1,1,2,0,0,0
269,41.367188,1,4,3,0,0,0
270,41.484375,1,1,2,0,0,0
271,41.601563,1,4,3,0,0,0
272,41.953125,1,1,2,0,0,0
273,42.070313,1,4,3,0,0,0
274,42.1875,1,1,2,0,0,0
275,42.304688,1,4,3,0,0,0
276,42.65625,1,4,1,0,1,0
277,42.65625,1,1,4,0,1,0
278,42.773438,1,4,3,0,0,0
