id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,173,0,0
2,0,91,,,,0,0
3,2.910855,1,4,4,0,0,0
4,3.638569,1,4,4,0,0,0
5,4.366283,1,4,3,0,0,0
6,5.093996,1,2,1,0,0,0
7,5.82171,1,4,4,0,0,0
8,6.549424,1,4,4,0,0,0
9,7.277138,1,4,3,0,0,0
10,8.004851,1,2,1,0,0,0
11,8.732565,2,3,3,0,0,0
12,9.460279,2,3,3,0,0,0
13,10.187993,2,4,5,0,0,0
14,10.915706,2,4,5,0,0,0
15,11.64342,2,3,3,0,0,0
16,12.371134,2,3,3,0,0,0
17,13.098848,2,2,1,0,0,0
18,13.826562,2,2,1,0,0,0
19,14.554275,2,3,3,0,0,0
20,15.281989,2,3,3,0,0,0
21,16.009703,2,4,5,0,0,0
22,16.737417,2,4,5,0,0,0
23,17.46513,2,3,3,0,0,0
24,18.192844,2,3,3,0,0,0
25,18.920558,2,2,1,0,0,0
26,19.648272,2,2,1,0,0,0
27,20.375985,1,4,4,0,0,0
28,21.103699,1,1,1,0,0,0
29,21.831413,1,3,3,0,0,0
30,23.286841,1,4,4,0,0,0
31,24.014554,1,2,2,0,0,0
32,24.742268,1,5,5,0,0,0
33,26.197696,1,2,1,0,1,0
34,26.197696,1,3,4,0,1,0
35,27.653123,1,4,4,0,0,0
36,28.380837,1,5,5,0,0,0
37,29.108551,1,2,2,0,0,0
38,29.836264,1,4,4,0,0,0
39,30.563978,1,2,2,0,0,0
40,31.291692,1,4,4,0,0,0
41,32.019406,1,4,4,0,0,0
42,32.747119,1,1,1,0,0,0
43,33.474833,1,3,3,0,0,0
44,34.930261,1,4,4,0,0,0
45,35.657975,1,2,2,0,0,0
46,36.385688,1,5,5,0,0,0
47,37.841116,1,2,1,0,1,0
48,37.841116,1,3,4,0,1,0
49,39.296543,1,4,4,0,0,0
50,40.024257,1,5,5,0,0,0
51,40.751971,1,2,2,0,0,0
52,41.479685,1,4,4,0,0,0
53,42.207398,1,2,2,0,0,0
54,42.935112,1,4,4,0,0,0
55,43.662826,1,5,5,0,0,0
56,44.39054,1,3,2,0,0,0
57,45.118253,2,2,1,0,0,0
58,45.845967,2,2,1,0,0,0
59,46.573681,1,1,2,0,0,0
60,47.301395,1,5,4,0,0,0
61,48.029109,2,3,3,0,0,0
62,48.756822,2,3,3,0,0,0
63,49.484536,1,5,5,0,0,0
64,50.21225,1,3,2,0,0,0
65,50.939964,2,2,1,0,0,0
66,51.667677,2,2,1,0,0,0
67,52.395391,1,1,2,0,0,0
68,53.123105,1,2,3,0,0,0
69,53.850819,1,3,4,0,0,0
70,54.578532,1,4,5,0,0,0
71,55.306246,1,4,4,0,0,0
72,55.670103,1,2,2,0,0,0
73,56.03396,1,4,4,0,0,0
74,56.397817,1,2,2,0,0,0
75,56.761674,1,4,4,0,0,0
76,58.217101,1,3,2,0,1,0
77,58.217101,1,3,4,0,1,0
78,58.944815,1,3,1,0,1,0
79,58.944815,1,3,5,0,1,0
80,59.672529,1,4,4,0,0,0
81,60.400243,1,2,2,0,0,0
82,61.127956,2,3,3,0,0,0
83,61.85567,2,3,3,0,0,0
84,62.583384,1,4,5,0,0,0
85,63.311098,1,4,4,0,0,0
86,64.038811,1,2,2,0,0,0
87,64.766525,1,3,3,0,0,0
88,65.494239,1,1,1,0,0,0
89,66.221953,1,4,4,0,0,0
90,66.949666,1,1,2,0,0,0
91,67.67738,1,3,4,0,0,0
92,68.405094,1,4,5,0,0,0
93,69.132808,1,4,3,0,0,0
94,69.860522,1,2,1,0,1,0
95,69.860522,1,5,4,0,1,0
96,70.588235,1,1,2,0,1,0
97,70.588235,1,4,5,0,1,0
98,71.315949,1,4,4,0,0,0
99,72.043663,1,2,2,0,0,0
100,72.771377,2,3,3,0,0,0
101,73.49909,2,3,3,0,0,0
102,74.226804,1,2,2,0,0,0
103,74.954518,1,4,5,0,0,0
104,75.682232,1,4,4,0,0,0
105,76.409945,1,2,2,0,0,0
106,77.137659,1,1,1,0,0,0
107,77.865373,1,4,4,0,0,0
108,78.593087,1,5,5,0,0,0
109,78.956944,1,2,2,0,0,0
110,79.3208,1,5,5,0,0,0
111,79.684657,1,2,2,0,0,0
112,80.048514,1,4,4,0,0,0
113,80.412371,1,1,1,0,0,0
114,80.776228,1,4,4,0,0,0
115,81.140085,1,1,1,0,0,0
116,81.503942,1,3,2,0,1,0
117,81.503942,1,3,4,0,1,0
118,82.231656,1,3,1,0,1,0
119,82.231656,1,3,5,0,1,0
120,82.959369,1,4,4,0,0,0
121,83.687083,1,2,2,0,0,0
122,84.414797,2,3,3,0,0,0
123,85.142511,2,3,3,0,0,0
124,85.870224,1,4,5,0,0,0
125,86.597938,1,4,4,0,0,0
126,87.325652,1,2,2,0,0,0
127,88.053366,1,1,1,0,0,0
128,88.781079,1,3,3,0,0,0
129,89.508793,1,4,4,0,0,0
130,90.236507,1,1,2,0,0,0
131,90.964221,1,3,4,0,0,0
132,91.691935,1,4,5,0,0,0
133,92.419648,1,4,3,0,0,0
134,93.147362,1,2,1,0,1,0
135,93.147362,1,5,4,0,1,0
136,93.875076,1,1,2,0,1,0
137,93.875076,1,4,5,0,1,0
138,94.60279,1,4,4,0,0,0
139,95.330503,1,2,2,0,0,0
140,96.058217,2,3,3,0,0,0
141,96.785931,2,3,3,0,0,0
142,97.513645,1,2,2,0,0,0
143,98.241358,1,4,5,0,0,0
144,98.969072,1,4,4,0,0,0
145,99.696786,1,2,2,0,0,0
146,100.4245,1,1,1,0,0,0
147,101.152213,1,4,4,0,0,0
148,101.879927,1,5,5,0,0,0
149,102.243784,1,2,2,0,0,0
150,102.607641,1,5,5,0,0,0
151,102.971498,1,2,2,0,0,0
152,103.335355,1,4,4,0,0,0
153,103.699212,1,1,1,0,0,0
154,104.063069,1,4,4,0,0,0
155,104.426925,1,1,1,0,0,0
156,104.790782,2,3,3,0,0,0
157,105.518496,2,3,3,0,0,0
158,106.24621,2,4,5,0,0,0
159,106.973924,2,4,5,0,0,0
160,107.701637,2,3,3,0,0,0
161,108.429351,2,3,3,0,0,0
162,109.157065,2,2,1,0,0,0
163,109.884779,2,2,1,0,0,0
164,110.612492,2,3,3,0,0,0
165,111.340206,2,3,3,0,0,0
166,112.06792,2,4,5,0,0,0
167,112.795634,2,4,5,0,0,0
168,113.523347,2,3,3,0,0,0
169,114.251061,2,3,3,0,0,0
170,114.978775,2,2,1,0,0,0
171,115.706489,2,2,1,0,0,0
172,116.434203,1,2,2,0,0,0
173,117.161916,1,2,2,0,0,0
174,117.88963,1,4,5,0,0,0
175,118.435415,1,2,1,0,0,0
176,120.800485,92,,,,0,0
