id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,335,0,0
2,0,91,,,,0,0
3,2.926829,1,2,2,0,0,0
4,3.47561,1,4,4,0,0,0
5,4.02439,1,2,2,0,0,0
6,4.390244,2,4,5,0,0,0
7,5.121951,2,4,5,0,0,0
8,5.853659,1,5,5,0,0,0
9,6.402439,1,3,3,0,0,0
10,6.95122,1,2,2,0,0,0
11,7.317073,2,3,4,0,0,0
12,8.04878,2,3,4,0,0,0
13,8.780488,1,4,4,0,0,0
14,9.329268,1,3,3,0,0,0
15,9.878049,1,1,1,0,0,0
16,10.243902,1,4,4,0,0,0
17,10.609756,1,3,3,0,0,0
18,10.97561,1,2,2,0,0,0
19,11.341463,1,4,4,0,0,0
20,11.707317,1,5,4,0,1,0
21,11.707317,1,1,2,0,1,0
22,12.439024,1,2,1,0,1,0
23,12.439024,1,3,4,0,1,0
24,12.804878,1,2,1,0,1,0
25,12.804878,1,4,5,0,1,0
26,13.170732,1,2,1,0,1,0
27,13.170732,1,5,4,0,1,0
28,13.536585,1,2,1,0,1,0
29,13.536585,1,4,3,0,1,0
30,13.902439,1,2,1,0,1,0
31,13.902439,1,3,4,0,1,0
32,14.268293,1,2,1,0,1,0
33,14.268293,1,4,3,0,1,0
34,14.634146,1,2,1,0,1,0
35,14.634146,1,3,4,0,1,0
36,15.365854,1,2,1,0,1,0
37,15.365854,1,3,4,0,1,0
38,16.097561,1,4,3,0,1,0
39,16.097561,1,2,1,0,1,0
40,16.829268,1,2,1,0,1,0
41,16.829268,1,4,3,0,1,0
42,17.560976,1,3,4,2,1,2
43,17.560976,1,2,1,0,1,0
44,17.652439,1,3,5,2,0,2
45,18.658537,1,5,5,0,0,0
46,19.02439,1,5,4,0,0,0
47,19.390244,1,4,3,0,0,0
48,19.756098,1,3,2,0,0,0
49,20.121951,1,2,1,0,0,0
50,20.487805,1,4,4,0,0,0
51,20.853659,1,3,3,0,0,0
52,21.036585,2,2,1,0,0,0
53,21.585366,2,2,1,0,0,0
54,23.04878,1,3,3,0,0,0
55,23.231707,1,2,2,0,0,0
56,23.414634,1,5,5,0,0,0
57,23.780488,1,4,4,0,0,0
58,23.963415,2,3,2,0,0,0
59,24.512195,2,3,2,0,0,0
60,25.97561,1,4,4,0,0,0
61,26.158537,1,3,3,0,0,0
62,26.341463,1,5,5,0,0,0
63,26.707317,1,4,4,0,0,0
64,26.890244,2,4,3,0,0,0
65,27.439024,2,4,3,0,0,0
66,28.536585,1,2,3,0,0,0
67,28.780488,1,3,4,0,0,0
68,29.02439,1,4,5,0,0,0
69,29.268293,1,5,4,0,0,0
70,30,1,5,4,0,0,0
71,30.243902,1,4,3,0,0,0
72,30.487805,1,3,2,0,0,0
73,30.731707,2,2,1,0,0,0
74,31.463415,2,2,1,0,0,0
75,32.195122,1,3,4,0,0,0
76,32.560976,1,3,3,0,0,0
77,32.743902,2,2,1,0,0,0
78,33.292683,2,2,1,0,0,0
79,34.756098,1,2,2,0,0,0
80,35.121951,1,5,5,0,0,0
81,35.487805,1,4,4,0,0,0
82,35.670732,2,3,2,0,0,0
83,36.585366,2,3,2,0,0,0
84,37.682927,1,4,4,0,0,0
85,37.865854,1,3,3,0,0,0
86,38.04878,1,5,5,0,0,0
87,38.414634,1,4,4,0,0,0
88,38.597561,2,4,3,0,0,0
89,39.512195,2,4,3,0,0,0
90,40.243902,1,2,3,0,0,0
91,40.487805,1,3,4,0,0,0
92,40.731707,1,4,5,0,0,0
93,40.97561,2,5,4,0,0,0
94,41.707317,2,5,4,0,0,0
95,42.073171,1,4,3,0,0,0
96,42.256098,1,3,2,0,0,0
97,42.439024,2,2,1,0,0,0
98,43.170732,2,2,1,0,0,0
99,43.536585,1,2,3,0,0,0
100,43.902439,1,3,4,0,1,0
101,43.902439,2,1,2,0,1,0
102,44.45122,1,4,5,0,0,0
103,44.634146,2,1,2,0,0,0
104,45,1,3,4,0,0,0
105,45.365854,2,2,1,0,1,0
106,45.365854,1,4,3,0,1,0
107,46.097561,2,2,1,0,0,0
108,46.463415,1,3,4,0,0,0
109,46.829268,1,4,5,0,1,0
110,46.829268,2,1,2,0,1,0
111,47.560976,1,5,4,0,1,0
112,47.560976,2,1,2,0,1,0
113,47.926829,1,4,3,0,0,0
114,48.292683,2,2,1,0,1,0
115,48.292683,1,4,3,0,1,0
116,49.02439,2,2,1,0,0,0
117,49.756098,1,3,4,0,1,0
118,49.756098,1,2,1,0,1,0
119,50.121951,1,3,2,0,0,0
120,50.304878,1,3,4,0,0,0
121,50.853659,2,4,5,0,1,0
122,50.853659,2,3,2,0,1,0
123,51.95122,2,4,5,0,1,0
124,51.95122,2,3,2,0,1,0
125,52.317073,1,3,2,0,0,0
126,52.682927,1,3,4,0,0,0
127,53.04878,1,4,5,0,0,0
128,53.414634,1,4,3,0,0,0
129,53.780488,1,3,2,0,0,0
130,53.963415,1,3,4,2,0,3
131,54.054878,1,3,5,2,0,3
132,55.609756,1,3,3,0,0,0
133,55.97561,1,1,1,0,0,0
134,56.158537,1,2,3,0,0,0
135,56.707317,1,3,4,0,0,0
136,57.073171,1,3,2,0,0,0
137,57.439024,1,2,3,0,0,0
138,57.621951,2,2,1,0,0,0
139,58.170732,2,2,1,0,0,0
140,58.353659,1,2,2,0,0,0
141,58.536585,1,3,4,0,0,0
142,58.902439,1,3,3,0,0,0
143,59.085366,1,3,4,0,0,0
144,59.634146,1,4,5,0,0,0
145,60,1,4,3,0,0,0
146,60.365854,1,3,4,0,0,0
147,60.54878,2,3,2,0,0,0
148,61.097561,2,3,2,0,0,0
149,61.463415,1,4,4,0,0,0
150,61.829268,1,2,2,0,0,0
151,62.012195,1,3,4,0,0,0
152,62.560976,1,4,5,0,0,0
153,62.926829,1,4,3,0,0,0
154,63.292683,1,4,5,0,0,0
155,63.47561,1,3,2,0,0,0
156,64.02439,1,2,1,0,0,0
157,64.390244,1,3,4,0,0,0
158,64.756098,1,2,3,0,0,0
159,65.121951,1,2,2,0,0,0
160,65.487805,1,1,1,0,0,0
161,65.670732,2,4,4,0,0,0
162,66.585366,2,4,4,0,0,0
163,67.317073,1,2,3,0,0,0
164,67.682927,1,2,1,0,0,0
165,67.865854,1,2,3,0,0,0
166,68.414634,1,4,4,0,0,0
167,68.780488,1,3,3,0,0,0
168,69.146341,1,4,4,0,0,0
169,69.329268,2,3,2,0,0,0
170,69.878049,2,3,2,0,0,0
171,70.060976,1,2,1,0,0,0
172,70.243902,1,2,3,0,0,0
173,70.609756,1,3,2,0,0,0
174,70.792683,1,3,4,0,0,0
175,71.341463,1,5,5,0,0,0
176,71.707317,1,3,3,0,0,0
177,72.073171,1,4,5,0,0,0
178,72.256098,2,3,2,0,0,0
179,72.804878,2,3,2,0,0,0
180,73.170732,1,2,3,0,0,0
181,73.536585,1,2,1,0,0,0
182,73.719512,1,2,3,0,0,0
183,74.268293,1,4,4,0,0,0
184,74.634146,1,2,2,0,0,0
185,75,1,4,5,0,0,0
186,75.182927,1,2,1,0,0,0
187,75.731707,1,1,2,0,0,0
188,76.097561,1,3,4,0,0,0
189,76.463415,1,4,3,0,0,0
190,76.646341,2,2,1,0,0,0
191,77.560976,2,2,1,0,0,0
192,79.02439,1,4,5,0,0,0
193,79.390244,1,3,2,0,0,0
194,79.756098,1,2,3,0,0,0
195,80.121951,1,3,4,0,0,0
196,80.487805,1,4,5,0,0,0
197,81.219512,1,3,2,0,0,0
198,81.95122,1,3,4,0,0,0
199,82.317073,1,2,1,0,0,0
200,82.682927,1,1,2,0,0,0
201,83.04878,1,2,3,0,0,0
202,83.414634,1,3,4,0,0,0
203,84.146341,1,3,2,0,0,0
204,84.878049,1,3,4,0,0,0
205,85.243902,1,2,1,0,0,0
206,85.609756,1,2,3,0,0,0
207,85.97561,1,2,1,0,0,0
208,86.341463,1,3,4,0,0,0
209,86.707317,1,2,1,0,0,0
210,87.073171,1,2,3,0,0,0
211,87.439024,1,3,4,0,0,0
212,87.804878,1,3,2,0,0,0
213,88.536585,2,3,2,0,0,0
214,89.268293,2,3,2,0,0,0
215,90.731707,1,3,2,0,1,0
216,90.731707,1,4,5,0,1,0
217,91.097561,1,3,3,0,0,0
218,91.280488,1,3,4,0,0,0
219,91.829268,1,4,5,0,0,0
220,92.195122,1,4,3,0,1,0
221,92.195122,1,2,1,0,1,0
222,92.560976,1,4,4,0,0,0
223,92.743902,2,3,2,0,0,0
224,93.292683,2,3,2,0,0,0
225,93.658537,1,1,2,0,1,0
226,93.658537,1,5,4,0,1,0
227,94.02439,1,3,3,0,0,0
228,94.207317,1,3,4,0,0,0
229,94.756098,1,4,5,0,0,0
230,95.121951,1,2,1,0,1,0
231,95.121951,1,3,4,0,1,0
232,95.487805,1,3,3,0,0,0
233,95.670732,2,2,1,0,0,0
234,96.219512,2,2,1,0,0,0
235,96.585366,1,3,4,0,1,0
236,96.585366,1,3,2,0,1,0
237,96.95122,1,1,1,0,0,0
238,97.134146,1,2,3,0,0,0
239,97.682927,1,3,4,0,0,0
240,98.04878,1,4,3,0,1,0
241,98.04878,1,2,1,0,1,0
242,98.414634,1,3,4,0,0,0
243,98.597561,1,3,2,0,0,0
244,99.146341,1,4,3,0,1,0
245,99.146341,1,4,5,0,1,0
246,99.512195,1,5,4,0,0,0
247,99.878049,1,4,3,0,0,0
248,100.243902,1,3,2,0,0,0
249,100.609756,1,2,1,0,0,0
250,100.792683,1,3,4,2,0,4
251,100.884146,1,3,5,2,0,4
252,100.97561,2,1,2,0,0,0
253,101.341463,2,1,2,0,0,0
254,101.707317,2,2,3,0,0,0
255,102.073171,2,2,3,0,0,0
256,102.439024,1,4,5,0,1,0
257,102.439024,1,3,2,0,1,0
258,102.804878,1,3,3,0,0,0
259,102.987805,1,3,4,0,0,0
260,103.536585,1,4,5,0,0,0
261,103.902439,1,5,4,0,1,0
262,103.902439,1,3,2,0,1,0
263,104.268293,1,3,3,0,0,0
264,104.45122,2,2,1,0,0,0
265,105,2,2,1,0,0,0
266,105.365854,1,3,4,0,1,0
267,105.365854,1,2,1,0,1,0
268,105.731707,1,2,2,0,0,0
269,105.914634,1,3,4,0,0,0
270,106.463415,1,4,5,0,0,0
271,106.829268,1,5,4,0,1,0
272,106.829268,1,1,2,0,1,0
273,107.195122,1,4,5,0,0,0
274,107.378049,2,3,2,0,0,0
275,107.926829,2,3,2,0,0,0
276,108.292683,1,3,2,0,1,0
277,108.292683,1,3,4,0,1,0
278,108.658537,1,2,1,0,0,0
279,108.841463,1,2,3,0,0,0
280,109.390244,1,3,4,0,0,0
281,109.756098,1,2,3,0,1,0
282,109.756098,1,4,5,0,1,0
283,110.121951,1,4,4,0,0,0
284,110.304878,1,3,2,0,0,0
285,110.853659,1,2,3,0,0,0
286,111.219512,1,3,4,0,1,0
287,111.219512,1,2,1,0,1,0
288,111.585366,1,4,3,0,0,0
289,111.95122,1,3,2,0,0,0
290,112.317073,1,2,1,0,0,0
291,112.5,2,3,4,0,0,0
292,112.682927,1,1,1,0,0,0
293,113.04878,1,1,2,0,0,0
294,113.414634,2,3,4,0,1,0
295,113.414634,1,2,3,0,1,0
296,113.780488,1,3,4,0,0,0
297,114.146341,1,3,2,0,1,0
298,114.146341,1,4,5,0,1,0
299,114.512195,1,3,3,0,0,0
300,114.695122,1,3,4,0,0,0
301,115.243902,1,4,5,0,0,0
302,115.609756,1,3,2,0,1,0
303,115.609756,1,5,4,0,1,0
304,115.97561,1,3,3,0,0,0
305,116.158537,2,2,1,0,0,0
306,116.707317,2,2,1,0,0,0
307,117.073171,1,3,4,0,1,0
308,117.073171,1,2,1,0,1,0
309,117.439024,1,2,2,0,0,0
310,117.621951,1,3,4,0,0,0
311,118.170732,1,4,5,0,0,0
312,118.536585,1,4,3,0,1,0
313,118.536585,1,4,5,0,1,0
314,118.902439,1,4,4,0,0,0
315,119.085366,2,3,2,0,0,0
316,119.634146,2,3,2,0,0,0
317,120,1,3,4,0,1,0
318,120,1,2,1,0,1,0
319,120.365854,1,2,2,0,0,0
320,120.54878,1,2,3,0,0,0
321,121.097561,1,3,4,0,0,0
322,121.463415,1,4,3,0,1,0
323,121.463415,1,4,5,0,1,0
324,121.829268,1,4,4,0,0,0
325,122.012195,1,3,2,0,0,0
326,122.560976,1,3,3,0,0,0
