id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,210,0,0
2,0,91,,,,0,0
3,3.134328,1,2,2,0,0,0
4,4.029851,1,2,2,0,0,0
5,4.925373,1,5,5,0,0,0
6,5.820896,1,5,5,0,0,0
7,6.716418,1,1,1,0,0,0
8,7.61194,1,1,1,0,0,0
9,8.507463,1,4,4,0,0,0
10,9.402985,1,4,4,0,0,0
11,10.074627,1,2,1,0,1,0
12,10.074627,1,4,5,0,1,0
13,10.522388,1,3,3,0,0,0
14,10.746269,1,3,3,0,0,0
15,11.19403,1,3,3,0,0,0
16,11.865672,1,2,1,0,1,0
17,11.865672,1,4,5,0,1,0
18,12.537313,1,3,4,0,0,0
19,12.985075,1,2,2,0,0,0
20,13.880597,1,2,2,0,0,0
21,14.328358,1,4,5,0,0,0
22,14.776119,1,3,3,0,0,0
23,15.671642,1,4,4,0,0,0
24,16.119403,1,2,1,0,0,0
25,16.567164,1,3,3,0,0,0
26,17.462687,1,2,2,0,0,0
27,17.910448,1,3,4,0,0,0
28,18.358209,1,1,1,0,0,0
29,18.80597,1,3,4,0,0,0
30,19.253731,1,2,1,0,1,0
31,19.253731,1,4,5,0,1,0
32,19.925373,1,3,2,0,1,0
33,19.925373,1,3,4,0,1,0
34,20.820896,1,4,4,0,0,0
35,21.268657,1,4,3,0,0,0
36,21.716418,1,3,2,0,0,0
37,22.164179,1,2,1,0,0,0
38,22.61194,1,4,5,0,0,0
39,23.059701,2,2,3,0,0,0
40,24.402985,2,2,3,0,0,0
41,26.19403,1,1,2,0,0,0
42,27.985075,1,4,5,0,0,0
43,29.776119,1,2,1,0,0,0
44,31.343284,1,3,4,0,0,0
45,31.791045,1,3,2,0,0,0
46,32.462687,1,2,1,0,1,0
47,32.462687,1,4,5,0,1,0
48,33.58209,1,4,4,0,0,0
49,34.029851,1,4,4,0,0,0
50,34.925373,1,4,4,0,0,0
51,35.373134,1,2,2,0,0,0
52,35.820896,1,2,2,0,0,0
53,36.716418,1,1,1,0,0,0
54,37.164179,1,3,3,0,0,0
55,37.61194,1,3,3,0,0,0
56,38.507463,1,3,3,0,0,0
57,38.955224,1,5,5,0,0,0
58,39.402985,1,2,2,0,0,0
59,39.850746,1,1,1,0,0,0
60,40.298507,2,3,3,0,0,0
61,41.19403,2,3,3,0,0,0
62,42.089552,1,3,3,0,0,0
63,42.537313,1,5,5,0,0,0
64,42.985075,1,4,4,0,0,0
65,43.432836,1,1,1,0,0,0
66,43.880597,1,4,4,0,0,0
67,44.328358,2,3,2,0,0,0
68,45.895522,2,3,2,0,0,0
69,46.791045,1,3,3,0,0,0
70,47.910448,1,4,4,0,0,0
71,48.358209,1,4,4,0,0,0
72,48.80597,1,5,5,0,0,0
73,49.701493,1,2,2,0,0,0
74,50.149254,2,1,1,0,0,0
75,51.044776,2,1,1,0,0,0
76,51.492537,1,2,2,0,0,0
77,51.940299,1,2,2,0,0,0
78,52.38806,1,5,5,0,0,0
79,53.283582,1,3,3,0,0,0
80,53.731343,1,4,4,0,0,0
81,54.626866,1,3,3,0,0,0
82,55.074627,1,2,2,0,0,0
83,55.522388,1,2,2,0,0,0
84,55.970149,1,4,4,0,0,0
85,56.865672,1,2,2,0,0,0
86,57.313433,1,2,2,0,0,0
87,57.761194,1,4,4,0,0,0
88,58.656716,1,5,5,0,0,0
89,59.104478,1,2,2,0,0,0
90,59.552239,1,5,5,0,0,0
91,60.223881,2,2,3,0,0,0
92,62.014925,2,2,3,0,0,0
