id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,187,0,0
2,0,91,,,,0,0
3,2.926829,1,1,1,0,0,0
4,3.658537,1,2,3,0,0,0
5,4.390244,1,3,4,0,0,0
6,5.121951,1,4,5,0,0,0
7,5.853659,1,5,4,0,0,0
8,6.585366,1,3,2,0,0,0
9,7.317073,1,2,3,0,0,0
10,8.04878,1,2,1,0,0,0
11,8.780488,1,3,4,0,0,0
12,9.512195,1,3,2,0,0,0
13,10.243902,1,2,3,0,0,0
14,10.97561,1,2,1,0,0,0
15,11.707317,1,3,3,0,0,0
16,12.439024,1,3,3,0,0,0
17,13.170732,1,4,4,0,0,0
18,13.902439,1,4,4,0,0,0
19,14.634146,1,3,3,0,0,0
20,15.365854,1,3,3,0,0,0
21,16.097561,1,2,2,0,0,0
22,16.829268,1,2,2,0,0,0
23,17.560976,2,4,5,0,1,0
24,17.560976,2,2,1,0,1,0
25,19.02439,2,4,5,0,1,0
26,19.02439,2,2,1,0,1,0
27,20.487805,1,3,3,0,0,0
28,21.219512,1,1,1,0,0,0
29,21.95122,1,2,2,0,0,0
30,22.682927,1,1,1,0,0,0
31,23.414634,1,4,4,0,0,0
32,24.146341,1,2,2,0,0,0
33,24.878049,1,3,3,0,0,0
34,25.609756,1,2,2,0,0,0
35,26.341463,1,5,5,0,0,0
36,27.073171,1,3,3,0,0,0
37,27.804878,1,4,4,0,0,0
38,28.536585,1,3,3,0,0,0
39,29.268293,2,4,5,0,0,0
40,30,2,4,5,0,0,0
41,30.731707,2,2,1,0,0,0
42,31.463415,2,2,1,0,0,0
43,32.195122,1,3,3,0,0,0
44,32.926829,1,1,1,0,0,0
45,33.658537,1,2,2,0,0,0
46,34.390244,1,1,1,0,0,0
47,35.121951,1,4,4,0,0,0
48,35.853659,1,2,2,0,0,0
49,36.585366,1,3,3,0,0,0
50,37.317073,1,2,2,0,0,0
51,38.04878,1,5,5,0,0,0
52,38.780488,1,3,3,0,0,0
53,39.512195,1,4,4,0,0,0
54,40.243902,1,3,3,0,0,0
55,40.97561,2,4,5,0,0,0
56,41.707317,2,4,5,0,0,0
57,42.439024,2,2,1,0,0,0
58,43.170732,2,2,1,0,0,0
59,43.902439,2,3,4,0,0,0
60,44.634146,2,3,4,0,0,0
61,45.365854,2,3,2,0,0,0
62,46.097561,2,3,2,0,0,0
63,46.829268,2,2,3,0,0,0
64,47.560976,2,2,3,0,0,0
65,48.292683,2,2,1,0,0,0
66,49.02439,2,2,1,0,0,0
67,49.756098,2,1,2,0,0,0
68,50.487805,2,1,2,0,0,0
69,50.853659,2,4,5,0,0,0
70,51.95122,2,4,5,0,0,0
71,52.682927,1,4,4,0,0,0
72,53.414634,1,3,3,0,0,0
73,54.146341,2,1,1,0,0,0
74,54.878049,2,1,1,0,0,0
75,55.609756,1,2,1,0,1,0
76,55.609756,1,4,5,0,1,0
77,56.341463,1,2,3,0,0,0
78,57.073171,1,3,4,0,0,0
79,57.804878,1,3,2,0,0,0
80,58.536585,1,2,3,0,0,0
81,59.268293,1,3,4,0,0,0
82,60,1,4,5,0,0,0
83,60.731707,1,3,2,0,0,0
84,61.463415,1,3,4,0,0,0
85,62.195122,1,4,3,0,0,0
86,62.926829,1,4,5,0,0,0
87,63.658537,1,4,3,0,0,0
88,64.390244,1,3,2,0,0,0
89,65.121951,1,2,3,0,0,0
90,65.853659,2,2,1,0,0,0
91,66.585366,2,2,1,0,0,0
92,67.317073,1,2,1,0,1,0
93,67.317073,1,4,5,0,1,0
94,68.04878,1,2,3,0,0,0
95,68.780488,1,3,4,0,0,0
96,69.512195,1,3,2,0,0,0
97,70.243902,1,2,3,0,0,0
98,70.97561,1,3,4,0,0,0
99,71.707317,1,4,5,0,0,0
100,72.439024,1,3,2,0,0,0
101,73.170732,1,3,4,0,0,0
102,73.902439,1,4,3,0,0,0
103,74.634146,1,4,5,0,0,0
104,75.365854,1,3,2,0,0,0
105,76.097561,2,5,4,0,1,0
106,76.097561,2,2,1,0,1,0
107,77.560976,2,5,4,0,1,0
108,77.560976,2,2,1,0,1,0
109,79.02439,1,3,3,0,0,0
110,80.487805,1,1,1,0,0,0
111,81.95122,1,3,3,0,0,0
112,83.414634,1,4,4,0,0,0
113,84.878049,1,2,2,0,0,0
114,86.341463,1,5,5,0,0,0
115,87.804878,1,1,1,0,0,0
116,88.536585,1,4,4,0,0,0
117,89.268293,1,1,1,0,0,0
118,90.731707,1,3,2,0,1,0
119,90.731707,1,4,5,0,1,0
120,91.463415,1,2,3,0,0,0
121,92.195122,1,3,4,0,0,0
122,92.560976,1,5,5,0,0,0
123,92.926829,1,3,2,0,0,0
124,93.658537,1,2,1,0,1,0
125,93.658537,1,3,4,0,1,0
126,94.390244,1,2,3,0,0,0
127,95.121951,1,3,4,0,0,0
128,95.487805,1,5,5,0,0,0
129,95.853659,1,3,2,0,0,0
130,96.585366,1,4,5,0,1,0
131,96.585366,1,3,2,0,1,0
132,97.317073,1,4,3,0,0,0
133,98.04878,1,4,5,0,0,0
134,98.414634,1,4,4,0,0,0
135,98.780488,1,3,2,0,0,0
136,99.512195,1,3,4,0,0,0
137,99.878049,1,2,2,0,0,0
138,100.243902,1,4,3,0,0,0
139,100.609756,1,2,2,0,0,0
140,100.97561,2,3,4,0,0,0
141,101.707317,2,3,4,0,0,0
142,102.439024,1,3,2,0,1,0
143,102.439024,1,4,5,0,1,0
144,103.170732,1,3,4,0,0,0
145,103.902439,1,4,3,0,0,0
146,104.268293,1,3,4,0,0,0
147,104.634146,1,3,2,0,0,0
148,105.365854,1,2,1,0,1,0
149,105.365854,1,3,4,0,1,0
150,106.097561,1,2,3,0,0,0
151,106.829268,1,3,4,0,0,0
152,107.195122,1,4,5,0,0,0
153,107.560976,1,3,2,0,0,0
154,108.292683,1,3,2,0,1,0
155,108.292683,1,4,5,0,1,0
156,109.02439,1,4,3,0,0,0
157,109.756098,1,4,5,0,0,0
158,110.121951,1,5,4,0,0,0
159,110.487805,1,3,2,0,0,0
160,111.219512,1,3,4,0,0,0
161,111.585366,1,2,2,0,0,0
162,111.95122,1,4,3,0,0,0
163,112.317073,1,2,2,0,0,0
164,112.682927,2,3,4,0,0,0
165,113.414634,2,3,4,0,0,0
166,114.146341,1,3,2,0,1,0
167,114.146341,1,4,5,0,1,0
168,114.878049,1,2,3,0,0,0
169,115.609756,1,3,4,0,0,0
170,115.97561,1,4,5,0,0,0
171,116.341463,1,3,2,0,0,0
172,117.073171,1,2,1,0,1,0
173,117.073171,1,3,4,0,1,0
174,117.804878,1,1,2,0,0,0
175,118.536585,1,3,4,0,0,0
176,118.902439,1,3,4,0,0,0
177,119.268293,1,4,3,0,0,0
178,120,1,3,2,0,1,0
179,120,1,4,5,0,1,0
180,120.731707,1,2,3,0,0,0
