id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,150,0,0
2,0,91,,,,0,0
3,2.535211,2,4,5,0,1,0
4,2.535211,2,1,2,0,1,0
5,4.225352,2,4,5,0,1,0
6,4.225352,2,1,2,0,1,0
7,5.070423,1,4,4,0,0,0
8,5.915493,1,4,4,0,0,0
9,6.760563,1,2,2,0,0,0
10,7.605634,1,2,2,0,0,0
11,8.450704,1,3,3,0,0,0
12,9.295775,1,3,3,0,0,0
13,10.140845,1,4,4,0,0,0
14,10.985915,1,4,4,0,0,0
15,11.830986,2,3,3,0,0,0
16,13.098592,2,3,3,0,0,0
17,13.521127,1,2,2,0,0,0
18,14.366197,1,4,4,0,0,0
19,15.211268,1,3,3,0,0,0
20,16.056338,1,5,5,0,0,0
21,16.901408,2,3,2,0,0,0
22,17.746479,2,3,2,0,0,0
23,18.591549,2,2,1,0,0,0
24,19.43662,2,2,1,0,0,0
25,20.28169,1,2,2,0,0,0
26,21.126761,1,4,4,0,0,0
27,21.971831,1,3,3,0,0,0
28,22.816901,1,5,5,0,0,0
29,23.661972,2,4,3,0,0,0
30,24.507042,2,4,3,0,0,0
31,25.352113,2,4,5,0,0,0
32,26.197183,2,4,5,0,0,0
33,27.042254,1,5,5,0,0,0
34,27.887324,1,2,2,0,0,0
35,28.732394,1,4,4,0,0,0
36,29.577465,1,1,1,0,0,0
37,30.422535,1,5,5,0,0,0
38,31.267606,1,2,2,0,0,0
39,32.112676,1,4,4,0,0,0
40,32.957746,1,1,1,0,0,0
41,33.802817,1,2,1,0,1,0
42,33.802817,1,3,4,0,1,0
43,34.647887,1,5,5,0,0,0
44,35.492958,1,4,4,0,0,0
45,36.338028,1,2,2,0,0,0
46,37.183099,1,4,4,0,0,0
47,38.028169,1,3,3,0,0,0
48,38.873239,2,2,1,0,0,0
49,39.71831,2,2,1,0,0,0
50,40.56338,1,2,1,0,1,0
51,40.56338,1,3,4,0,1,0
52,41.408451,1,5,5,0,0,0
53,42.253521,1,4,4,0,0,0
54,43.098592,1,2,2,0,0,0
55,43.943662,1,4,4,0,0,0
56,44.788732,1,2,2,0,0,0
57,45.633803,1,3,3,0,0,0
58,46.478873,1,4,4,0,0,0
59,47.323944,2,4,5,0,0,0
60,48.169014,2,4,5,0,0,0
61,49.014085,2,5,4,0,0,0
62,49.859155,2,5,4,0,0,0
63,50.704225,2,4,3,0,0,0
64,51.549296,2,4,3,0,0,0
65,52.394366,2,3,2,0,0,0
66,53.239437,2,3,2,0,0,0
67,54.084507,1,2,1,0,0,0
68,54.929577,1,2,3,0,0,0
69,55.774648,1,3,4,0,0,0
70,56.619718,1,3,2,0,0,0
71,57.464789,1,2,1,0,0,0
72,58.309859,1,3,4,0,0,0
73,59.15493,2,4,5,0,0,0
74,60.422535,2,4,5,0,0,0
75,60.84507,2,1,2,0,1,0
76,60.84507,2,5,4,0,1,0
77,62.112676,2,5,4,0,1,0
78,62.112676,2,1,2,0,1,0
79,62.535211,1,1,2,0,1,0
80,62.535211,1,4,5,0,1,0
81,63.380282,1,5,4,0,0,0
82,63.802817,1,4,2,0,0,0
83,64.225352,2,2,3,0,0,0
84,65.070423,2,2,3,0,0,0
85,65.915493,1,2,1,0,1,0
86,65.915493,1,5,4,0,1,0
87,66.760563,1,4,3,0,0,0
88,67.183099,1,3,2,0,0,0
89,67.605634,2,3,4,0,0,0
90,68.450704,2,3,4,0,0,0
91,69.295775,1,2,1,0,1,0
92,69.295775,1,3,4,0,1,0
93,70.140845,1,1,2,0,0,0
94,70.985915,1,4,5,0,0,0
