id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,630,0,0
2,0,91,,,,0,0
3,2.926829,1,3,3,1,0,6
4,3.018293,1,3,2,1,0,6
5,3.109756,1,3,1,1,0,6
6,3.47561,1,2,2,2,0,7
7,3.567073,1,2,3,2,0,7
8,3.658537,2,4,5,0,0,0
9,4.02439,1,3,3,1,0,8
10,4.115854,1,3,2,1,0,8
11,4.390244,1,1,1,2,1,9
12,4.390244,2,4,5,0,1,0
13,4.481707,1,1,2,2,0,9
14,4.573171,1,1,3,2,0,9
15,4.756098,1,5,4,0,0,0
16,5.121951,2,4,5,0,1,0
17,5.121951,1,4,3,0,1,0
18,5.853659,1,3,3,1,1,10
19,5.853659,2,4,5,0,1,0
20,5.945122,1,3,2,1,0,10
21,6.036585,1,3,1,1,0,10
22,6.219512,1,5,4,0,0,0
23,6.402439,1,2,2,2,0,11
24,6.493902,1,2,3,2,0,11
25,6.585366,2,4,5,0,0,0
26,6.95122,1,2,2,1,0,12
27,7.042683,1,2,1,1,0,12
28,7.317073,1,1,1,2,1,13
29,7.317073,2,4,5,0,1,0
30,7.408537,1,1,2,2,0,13
31,7.5,1,1,3,2,0,13
32,7.682927,1,4,3,0,0,0
33,8.04878,2,3,4,0,0,0
34,8.414634,2,3,4,0,0,0
35,8.780488,1,3,3,1,0,14
36,8.871951,1,3,2,1,0,14
37,8.963415,1,3,1,1,0,14
38,9.146341,1,4,3,0,0,0
39,9.329268,1,2,2,2,0,15
40,9.420732,1,2,3,2,0,15
41,9.512195,2,4,5,0,0,0
42,9.878049,2,4,5,0,1,0
43,9.878049,1,2,2,1,1,16
44,9.969512,1,2,1,1,0,16
45,10.243902,1,5,5,0,1,0
46,10.243902,1,2,2,2,1,17
47,10.335366,1,2,3,2,0,17
48,10.609756,1,5,5,0,1,0
49,10.609756,1,3,3,1,1,18
50,10.70122,1,3,2,1,0,18
51,10.97561,1,1,1,2,1,19
52,10.97561,1,5,4,0,1,0
53,11.067073,1,1,2,2,0,19
54,11.341463,1,2,2,1,1,20
55,11.341463,1,5,4,0,1,0
56,11.432927,1,2,1,1,0,20
57,11.707317,1,3,3,2,1,1
58,11.707317,2,2,1,0,1,0
59,11.79878,1,3,4,2,0,1
60,11.890244,1,3,5,2,0,1
61,12.073171,2,2,1,0,0,0
62,12.439024,1,4,4,1,1,21
63,12.439024,1,2,1,0,1,0
64,12.530488,1,4,3,1,0,21
65,12.804878,1,4,4,2,1,22
66,12.804878,1,2,1,0,1,0
67,12.896341,1,4,5,2,0,22
68,13.170732,1,2,1,0,0,0
69,13.536585,1,4,4,1,1,23
70,13.536585,1,2,1,0,1,0
71,13.628049,1,4,3,1,0,23
72,13.902439,1,3,3,2,1,24
73,13.902439,1,2,1,0,1,0
74,13.993902,1,3,4,2,0,24
75,14.268293,1,4,4,1,1,25
76,14.268293,1,2,1,0,1,0
77,14.359756,1,4,3,1,0,25
78,14.634146,1,3,3,2,1,26
79,14.634146,2,1,2,0,1,0
80,14.72561,1,3,4,2,0,26
81,14.817073,1,3,5,2,0,26
82,15,2,1,2,0,0,0
83,15.365854,1,3,3,2,1,27
84,15.365854,2,1,2,0,1,0
85,15.457317,1,3,4,2,0,27
86,15.54878,1,3,5,2,0,27
87,15.731707,2,1,2,0,0,0
88,16.097561,2,2,1,0,1,0
89,16.097561,1,2,2,2,1,28
90,16.189024,1,2,3,2,0,28
91,16.280488,1,2,4,2,0,28
92,16.463415,2,2,1,0,0,0
93,16.829268,2,2,1,0,1,0
94,16.829268,1,2,2,2,1,29
95,16.920732,1,2,3,2,0,29
96,17.012195,1,2,4,2,0,29
97,17.195122,2,2,1,0,0,0
98,17.560976,2,1,2,0,1,0
