id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,607,0,0
2,0,91,,,,0,0
3,3.555556,1,2,3,0,1,0
4,3.555556,1,4,5,0,1,0
5,3.777778,1,3,2,0,1,0
6,3.777778,1,5,4,0,1,0
7,4,1,4,5,0,1,0
8,4,1,2,3,0,1,0
9,4.222222,1,3,2,0,1,0
10,4.222222,1,5,4,0,1,0
11,4.444444,1,4,5,0,1,0
12,4.444444,1,2,3,0,1,0
13,4.666667,1,5,5,0,1,0
14,4.666667,1,3,2,0,1,0
15,4.888889,1,2,2,0,1,0
16,4.888889,1,5,4,0,1,0
17,5.111111,1,4,3,0,1,0
18,5.111111,1,2,1,0,1,0
19,5.333333,2,1,2,0,1,0
20,5.333333,2,3,4,0,1,0
21,6.222222,2,1,2,0,1,0
22,6.222222,2,3,4,0,1,0
23,7.111111,1,3,3,0,0,0
24,7.555556,1,4,4,2,0,27
25,7.611111,1,4,5,2,0,27
26,7.777778,1,2,2,1,0,29
27,7.833333,1,2,1,1,0,29
28,8,1,4,4,2,0,28
29,8.055556,1,4,5,2,0,28
30,8.444444,1,4,4,2,0,30
31,8.5,1,4,5,2,0,30
32,8.666667,1,2,2,1,0,31
33,8.722222,1,2,1,1,0,31
34,8.888889,1,4,4,2,0,32
35,8.944444,1,4,5,2,0,32
36,9.333333,1,4,4,2,0,51
37,9.583333,1,5,5,1,0,51
38,9.611111,1,5,4,1,0,51
39,9.777778,1,2,2,1,0,53
40,10,1,1,1,2,0,53
41,10.055556,1,1,2,2,0,53
42,10.222222,1,4,4,2,0,52
43,10.444444,1,5,5,1,0,52
44,10.5,1,5,4,1,0,52
45,11.111111,1,4,4,2,0,33
46,11.166667,1,4,5,2,0,33
47,11.333333,1,2,2,1,0,38
48,11.388889,1,2,1,1,0,38
49,11.555556,1,4,4,2,0,34
50,11.611111,1,4,5,2,0,34
51,12,1,4,4,2,0,35
52,12.055556,1,4,5,2,0,35
53,12.222222,1,2,2,1,0,37
54,12.277778,1,2,1,1,0,37
55,12.444444,1,4,4,2,0,36
56,12.5,1,4,5,2,0,36
57,12.666667,1,4,3,0,0,0
58,12.777778,1,4,5,0,0,0
59,13,1,3,2,0,0,0
60,13.111111,1,3,4,0,0,0
61,13.222222,1,2,1,0,0,0
62,13.555556,1,2,2,1,0,16
63,13.611111,1,3,1,1,0,16
64,13.777778,1,3,3,2,0,17
65,13.888889,1,3,5,2,0,17
66,14.222222,1,1,1,0,1,0
67,14.222222,1,3,3,0,1,0
68,14.444444,1,1,2,0,0,0
69,14.666667,1,3,3,0,1,0
70,14.666667,1,1,1,0,1,0
71,14.888889,1,4,4,0,1,0
72,14.888889,1,1,2,0,1,0
73,15.111111,1,5,5,0,1,0
74,15.111111,1,3,3,0,1,0
75,15.333333,1,5,4,0,0,0
76,15.555556,1,3,3,0,1,0
77,15.555556,1,5,5,0,1,0
78,15.777778,1,2,2,0,1,0
79,15.777778,1,5,4,0,1,0
80,16,1,1,1,0,1,0
81,16,1,5,5,0,1,0
82,16.222222,1,1,2,0,1,0
83,16.222222,1,5,4,0,1,0
84,16.444444,1,1,1,0,1,0
85,16.444444,1,5,5,0,1,0
86,16.666667,1,5,4,0,1,0
87,16.666667,1,1,2,0,1,0
88,16.888889,2,1,2,0,1,0
89,16.888889,2,5,4,0,1,0
90,17.333333,2,1,2,0,1,0
91,17.333333,2,5,4,0,1,0
92,17.777778,1,2,2,0,0,0
93,18,1,2,1,0,1,0
94,18,1,2,3,0,1,0
95,18.222222,1,4,4,0,0,0
96,18.444444,1,4,3,0,1,0
97,18.444444,1,4,5,0,1,0
98,18.666667,1,2,2,0,0,0
99,18.888889,1,2,1,0,1,0
100,18.888889,1,2,3,0,1,0
101,19.111111,1,4,4,0,0,0
102,19.333333,1,4,3,0,1,0
103,19.333333,1,4,5,0,1,0
104,19.555556,1,4,2,0,1,0
105,19.555556,1,2,4,0,1,0
106,19.888889,1,3,1,0,1,0
107,19.888889,1,3,5,0,1,0
108,20.222222,1,4,2,0,1,0
109,20.222222,1,2,4,0,1,0
110,20.666667,1,3,1,0,1,0
111,20.666667,1,3,5,0,1,0
112,20.888889,1,3,1,0,1,0
113,20.888889,1,3,5,0,1,0
114,21.333333,1,4,4,2,0,43
115,21.388889,1,3,5,2,0,43
116,21.777778,1,3,3,1,0,44
117,21.833333,1,4,2,1,0,44
118,22.222222,1,3,3,2,0,45
119,22.277778,1,2,4,2,0,45
120,22.444444,1,2,2,1,0,46
121,22.5,1,3,1,1,0,46
122,22.666667,1,3,3,2,0,47
123,22.722222,1,3,4,2,0,47
124,22.777778,1,3,5,2,0,47
125,23.111111,1,2,1,0,0,0
126,23.444444,1,4,4,0,0,0
127,23.555556,1,2,1,0,0,0
128,23.777778,1,3,3,0,0,0
129,24,1,2,1,0,0,0
130,24.111111,1,4,4,0,0,0
131,24.444444,1,3,3,0,1,0
132,24.444444,1,2,1,0,1,0
133,24.888889,1,1,2,0,0,0
134,25.222222,1,5,5,0,0,0
135,25.333333,1,1,2,0,0,0
136,25.555556,1,4,4,0,0,0
137,25.777778,1,1,2,0,0,0
138,25.888889,1,5,5,0,0,0
139,26.222222,1,4,4,0,1,0
140,26.222222,1,1,2,0,1,0
141,26.666667,1,2,1,0,0,0
142,27,1,4,4,0,0,0
143,27.111111,1,2,1,0,0,0
144,27.333333,1,3,3,0,0,0
145,27.555556,1,2,1,0,0,0
146,27.666667,1,4,4,0,0,0
147,28,1,3,3,0,1,0
148,28,1,2,1,0,1,0
149,28.444444,1,1,2,0,0,0
150,28.777778,1,5,5,0,0,0
151,28.888889,1,1,2,0,0,0
152,29.111111,1,4,4,0,0,0
153,29.333333,1,1,2,0,0,0
154,29.444444,1,5,5,0,0,0
155,29.666667,1,5,5,0,0,0
156,29.777778,1,1,2,0,0,0
157,30,1,4,4,0,0,0
158,30.222222,1,2,1,0,0,0
159,30.555556,1,4,4,0,0,0
160,30.666667,1,2,1,0,0,0
161,30.888889,1,3,3,0,0,0
162,31.111111,1,2,1,0,0,0
163,31.333333,1,5,5,0,0,0
164,31.555556,1,5,5,0,1,0
165,31.555556,1,2,1,0,1,0
166,32,1,3,3,1,0,10
167,32.055556,1,3,2,1,0,10
168,32.111111,1,3,1,1,0,10
169,32.333333,1,3,3,2,0,11
170,32.388889,1,3,4,2,0,11
171,32.444444,1,3,5,2,0,11
172,32.666667,1,1,1,2,0,12
173,32.722222,1,1,2,2,0,12
174,32.777778,1,1,3,2,0,12
175,32.888889,1,5,5,1,0,13
176,32.944444,1,5,4,1,0,13
177,33,1,5,3,1,0,13
178,33.777778,1,1,1,0,0,0
179,34,1,2,3,0,0,0
180,34.111111,1,3,2,0,0,0
181,34.444444,1,3,4,0,0,0
182,34.666667,2,3,3,0,1,0
183,34.666667,1,4,5,0,1,0
184,34.888889,1,3,3,1,0,1
185,34.944444,1,3,2,1,0,1
186,35.111111,2,4,4,0,0,0
187,35.333333,1,4,4,2,0,2
188,35.388889,1,4,5,2,0,2
189,35.555556,1,1,1,0,0,0
190,35.777778,1,2,3,0,0,0
191,35.888889,1,3,2,0,0,0
192,36.222222,1,3,4,0,0,0
193,36.444444,2,3,3,0,1,0
194,36.444444,1,4,5,0,1,0
195,36.666667,1,3,3,1,0,3
196,36.722222,1,3,2,1,0,3
197,36.888889,2,4,4,0,0,0
198,37.111111,1,4,4,2,0,4
199,37.166667,1,4,5,2,0,4
200,37.333333,1,1,1,0,0,0
201,37.555556,1,2,3,0,0,0
202,37.666667,1,3,2,0,0,0
203,38,1,3,4,0,0,0
204,38.222222,1,4,5,0,0,0
205,38.444444,1,5,4,0,0,0
206,38.666667,1,4,3,0,0,0
207,38.888889,1,3,4,0,0,0
